State,Hospname,Establishment ID,Parent Id,Unit,Medicare Prov Number,Address Line 1,Address Line 2,Remoteness area (code),Remoteness area ,Number of available beds,2012-13 Peer Group code,2012-13 Peer Group Name,Admissions reported,Emergency department,Elective surgery reported,Outpatient clinics,2011-12 Peer Group code,2011-12 Peer Group Name
VIC,Nathalia District Hospital,210404010, ,Hospital,,36-44 McDonnell Street,Nathalia 3638,1,Inner Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Benalla & District Memorial Hospital,210404050, ,Hospital,,45-53 Coster Street,Benalla 3672,1,Inner Regional,56.84,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Beechworth Health Service,210404460, ,Hospital,,52 Sydney Road,Beechworth 3747,1,Inner Regional,13,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Cobram District Hospital,210405120, ,Hospital,,24-32 Broadway Street,Cobram 3644,1,Inner Regional,17.5,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Bairnsdale Regional Health Service,210501040, ,Hospital,,122 Day Street,Bairnsdale 3875,2,Outer Regional,95.67,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,West Gippsland Healthcare Group [Warragul],210501580, ,Hospital,,41 Landsborough Street,Warragul 3820,1,Inner Regional,91,M,Medium public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
VIC,Bass Coast Regional Health,210501670, ,Hospital,,235 Graham Street,Wonthaggi 3995,1,Inner Regional,50.59,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,No,C2,Medium (group 2)
VIC,Yarram & District Health Service,210501770, ,Hospital,,85-91 Commercial Road,Yarram 3971,1,Inner Regional,22,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Omeo District Health,210502040, ,Hospital,,12 Easton Street,Omeo 3898,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Central Gippsland Health Service [Sale],210502060,NET011269,Campus,,155 Guthridge Parade,Sale 3850,1,Inner Regional,81.34,L,Large public acute,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,Korumburra Hospital,210502251,NET003323,Campus,,69-75 Bridge Street,Korumburra 3950,1,Inner Regional,15,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Leongatha Memorial Hospital,210502252,NET003323,Campus,,66 Koonawarra Road,Leongatha 3953,1,Inner Regional,37,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Latrobe Regional Hospital [Traralgon],210502440, ,Hospital,,10 Village Avenue,Traralgon 3844,1,Inner Regional,239.83,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Central Gippsland Health Service [Maffra],210502580,NET011269,Campus,,48 Kent Street,Maffra 3860,1,Inner Regional,9,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
VIC,South Gippsland Hospital [Foster],210504240, ,Hospital,,87 Station Road,Foster 3960,1,Inner Regional,16,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Orbost Regional Health,210505050, ,Hospital,,104 Boundary Road,Orbost 3888,2,Outer Regional,16.75,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,E2,Multi-purpose services
VIC,Box Hill Hospital,210801050,NET011518,Campus,,51 Nelson Road,Box Hill 3128,0,Major Cities,348.25,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Monash Medical Centre [Clayton],210801170,NET003289,Campus,,246 Clayton Road,Clayton 3168,0,Major Cities,589.42,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Maroondah Hospital [East Ringwood],210801210,NET011518,Campus,,1-15 Mt Dandenong Road,Ringwood East 3135,0,Major Cities,263.91,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Angliss Hospital,210801590,NET011518,Campus,,Albert Street,Upper Ferntree Gully 3156,0,Major Cities,170.33,M,Medium public acute,Yes,Yes,Yes,Yes,B1,Large Major cities
VIC,St George's Health Service- Aged Care,210801700,210A01450,Campus,,283 Cotham Road,Kew 3101,0,Major Cities,124,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,D2,Small non-acute
VIC,Caritas Christi Hospice Ltd [Kew],210802080,210A01450,Campus,,104 Studley Park Road,Kew 3101,0,Major Cities,28,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,G,Un-peered and other
VIC,Mercy Health - O'Connell Family Centre,210802100,NET003388,Campus,,6 Mont Albert Road,Canterbury 3126,0,Major Cities,20,O1,Early parenting centres,Yes,No,No,No,E5,Mothercraft
VIC,Peter James Centre The (East Burwood),210802120,NET011518,Campus,,321-345 Burwood Highway,Forest Hill 3131,0,Major Cities,136.99,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,C2,Medium (group 2)
VIC,Wantirna Health,210802330,NET011518,Campus,,251 Mountain Highway,Wantirna 3152,0,Major Cities,57.67,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,G,Un-peered and other
VIC,Royal Talbot Rehabilitation Centre [Kew],210803220,NET003399,Campus,,1 Yarra Boulevard,Kew 3101,0,Major Cities,76.58,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,G,Un-peered and other
VIC,Healesville and District Hospital,210803330,NET011518,Campus,,377 Maroondah Highway,Healesville 3777,1,Inner Regional,19,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D2,Small non-acute
VIC,Yarra Ranges Health,210803690,NET011518,Campus,,25 Market Street,Lilydale 3140,0,Major Cities,16,O4,Other day procedure hospital,Yes,No,No,No,G,Un-peered and other
VIC,Monash Medical Centre [Moorabbin],210901220,NET003289,Campus,,823-865 Centre Road,East Bentleigh 3165,0,Major Cities,110.83,L,Large public acute,Yes,No,Yes,Yes,B1,Large Major cities
VIC,Rosebud Hospital,210901250,NET003285,Campus,,1527 Point Nepean Road,Rosebud 3939,0,Major Cities,71,M,Medium public acute,Yes,Yes,No,No,C2,Medium (group 2)
VIC,Sandringham & District Memorial Hospital,210901360,NET011519,Campus,,193 Bluff Road,Sandringham 3191,0,Major Cities,89.09,M,Medium public acute,Yes,Yes,Yes,Yes,B1,Large Major cities
VIC,Caulfield General Medical Centre,210901370,NET011519,Campus,,260-294 Kooyong Road,Caulfield 3162,0,Major Cities,216.17,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,C2,Medium (group 2)
VIC,Kooweerup Regional Health Service,210901480, ,Hospital,,215 Rossiter Road,Koo Wee Rup 3981,1,Inner Regional,12,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Kingston Centre [Cheltenham],210902030,NET003289,Campus,,400 Warrigal Road,Cheltenham 3192,0,Major Cities,175,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,D2,Small non-acute
VIC,Dandenong Campus,210902111,NET003289,Campus,,105-135 David Street,Dandenong 3175,0,Major Cities,449.5,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Cranbourne Integrated Care Centre,210902112,NET003289,Campus,,140-154 Sladen Street,Cranbourne 3977,0,Major Cities,21.92,O4,Other day procedure hospital,Yes,No,Yes,No,C2,Medium (group 2)
VIC,Frankston Hospital,210902220,NET003285,Campus,,2 Hastings Road,Frankston 3199,0,Major Cities,375.5,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Calvary Health Care Bethlehem Ltd,210903050, ,Hospital,,476 Kooyong Road,Caulfield 3162,0,Major Cities,68.67,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,G,Un-peered and other
VIC,Queen Elizabeth Centre [Noble Park],210903110, ,Hospital,,53 Thomas Street,Noble Park 3174,0,Major Cities,37.67,O1,Early parenting centres,Yes,No,No,No,E5,Mothercraft
VIC,Casey Hospital,210903660,NET003289,Campus,,52 Kangan Drive,Berwick 3806,0,Major Cities,220.75,M,Medium public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Mount Eliza Aged Care & Rehabilitation Service,210904080,NET003285,Campus,,33 Jacksons Road,Mount Eliza 3930,0,Major Cities,0,O5,Unpeered,No,No,No,No,G,Un-peered and other
VIC,Golf Links Road Rehabilitation Centre and PCU,210904083,NET003285,Campus,,125 Golf Links Road,Frankston 3199,0,Major Cities,73.33,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,G,Un-peered and other
VIC,The Mornington Centre,210904084,NET003285,Campus,,Corner of Tyalla Grove and Separation Street,Mornington 3931,0,Major Cities,63,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,G,Un-peered and other
VIC,Alfred The,210A01010,NET011519,Campus,,55 Commercial Road,Prahran 3181,0,Major Cities,674.08,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Austin Hospital [Heidelberg],210A01031,NET003399,Campus, ,145 Studley Road,Heidelberg 3084,0,Major Cities,596.75,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Austin Hospital [Heidelberg Repatriation Hospital],210A01032,NET003399,Campus, ,300 Waterdale Road,Heidelberg West 3081,0,Major Cities,193.91,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C1,Medium (group 1)
VIC,Bundoora Extended Care Centre,210A01090,NET011517,Campus, ,1231 Plenty Road,Bundoora 3083,0,Major Cities,74.33,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,D2,Small non-acute
VIC,Mercy Hospital for Women,210A01160,NET003388,Campus, ,163 Studley Road,Heidelberg 3084,0,Major Cities,152.91,W1,Womens,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Western Hospital [Footscray],210A01180,NET011515,Campus, ,160 Gordon Street,Footscray 3011,0,Major Cities,343.83,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Royal Children's Hospital [Parkville],210A01191, ,Hospital, ,50 Flemington Road,Parkville 3052,0,Major Cities,306.83,W3,Childrens,Yes,Yes,Yes,Yes,A2,Specialist womens and childrens
VIC,Royal Women's Hospital [Carlton],210A01230, ,Hospital, ,20 Flemington Road,Parkville 3052,0,Major Cities,196,W1,Womens,Yes,Yes,Yes,Yes,A2,Specialist womens and childrens
VIC,"Royal Victorian Eye & Ear Hospital, The",210A01240, ,Hospital, ,32 Gisborne Street,East Melbourne 3002,0,Major Cities,55.75,O3,Other public acute specialised,Yes,Yes,Yes,Yes,B1,Large Major cities
VIC,Northern Hospital The [Epping],210A01280,NET011517,Campus, ,185 Cooper Street,Epping 3076,0,Major Cities,365.09,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Mercy Public Hospital Inc.[Werribee],210A01320,NET003388,Campus, ,300 Princes Highway,Werribee 3030,0,Major Cities,172.67,M,Medium public acute,Yes,Yes,Yes,Yes,B1,Large Major cities
VIC,Orygen Inpatient Unit,210A01332,NET011520,Campus, ,35 Mavis Street,Footscray 3011,0,Major Cities,16,Ps,Psychiatric public,Yes,No,No,No,G,Un-peered and other
VIC,Royal Melbourne Hospital [Parkville],210A01334,NET011520,Campus, ,300 Grattan Street,Parkville 3050,0,Major Cities,670.75,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Royal Melbourne Hospital- Royal Park Campus,210A01335,NET011520,Campus, ,34-54 Poplar Road,Parkville 3052,0,Major Cities,114,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,D2,Small non-acute
VIC,Sunshine Hospital,210A01390,NET011515,Campus, ,176 Furlong Road,St Albans 3021,0,Major Cities,401.83,M,Medium public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,St Vincent's Hospital [Fitzroy],210A01450, ,Hospital, ,41 Victoria Parade,Fitzroy 3065,0,Major Cities,541.92,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Williamstown Hospital,210A01460,NET011515,Campus, ,77B Railway Crescent,Williamstown 3016,0,Major Cities,83.75,M,Medium public acute,Yes,Yes,Yes,No,C2,Medium (group 2)
VIC,Peter MacCallum Cancer Institute,210A01550, ,Hospital, ,2 St Andrews Place,East Melbourne 3002,0,Major Cities,129.42,O3,Other public acute specialised,Yes,No,Yes,Yes,B1,Large Major cities
VIC,Tweddle Child & Family Health Centre [Footscray],210A01900, ,Hospital, ,53 Adelaide Street,Footscray 3011,0,Major Cities,29.42,O1,Early parenting centres,Yes,No,No,No,E5,Mothercraft
VIC,Sunbury Day Hospital,210A02700,NET011515,Campus, ,7 Macedon Street,Sunbury 3429,0,Major Cities,27,O4,Other day procedure hospital,Yes,No,No,No,G,Un-peered and other
VIC,Broadmeadows Health Service,210A02970,NET011517,Campus, ,35 Johnstone Street,Broadmeadows 3047,0,Major Cities,130.34,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,C2,Medium (group 2)
VIC,Craigieburn Health Service,210A03670,NET011517,Campus, ,350 Craigieburn Road West,Craigieburn 3064,0,Major Cities,6,O4,Other day procedure hospital,Yes,No,No,No,G,Un-peered and other
VIC,Melton Health,210A03680,NET003020,Campus,0,195-209 Barries Road,Melton West 3337,0,Major Cities,17,O5,Unpeered,Yes,No,No,No,D1,Small regional acute
VIC,Dental Health Services Victoria,210A05110, ,Hospital, ,720 Swanston Street,Carlton 3053,0,Major Cities,20,O5,Unpeered,Yes,No,No,No,G,Un-peered and other
VIC,Albury Wodonga Health - Albury Camps,210N01650,NET003485,Campus,0010560W,201 Borella Road,Albury 2640,1,Inner Regional,119.84,L,Large public acute,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,VIFMH,240A05990, ,Network, ,Yarra Bend Road,Fairfield 3078,0,Major Cities,116,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
VIC,VIFMH-Prison Health Service (MAP),240A05990,240A05990,Campus, ,Yarra Bend Road,Fairfield 3078,0,Major Cities,36,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
VIC,Dame Phyllis Frost Centre - Marmak unit,240A05993,240A05990,Campus, ,Riding-Boundary Road,Deer Park 3023,0,Major Cities,0,Ps,Psychiatric public,No,No,No,No,F,Psychiatric
VIC,Djerriwarrh Health Service,NET003020, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,G,Un-peered and other
VIC,Peninsula Health,NET003285, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Monash Health,NET003289, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Bendigo Health Care Group,NET003292, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Goulburn Valley Health,NET003297, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,East Grampians Health Service,NET003301, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,C2,Medium (group 2)
VIC,Maryborough District Health Service,NET003312, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,C2,Medium (group 2)
VIC,Swan Hill District Health,NET003318, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,C1,Medium (group 1)
VIC,Gippsland Southern Health Service,NET003323, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,C2,Medium (group 2)
VIC,Mercy Public Hospital Inc.,NET003388, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Austin Health,NET003399, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Albury Wodonga Health,NET003485, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,G,Un-peered and other
VIC,West Wimmera Health Service,NET003592, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,D2,Small non-acute
VIC,Wimmera Health Care Group,NET003595, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,B2,Large regional and remote
VIC,Beaufort & Skipton Health Service,NET003609, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,D2,Small non-acute
VIC,Alpine Health,NET005618, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,E2,Multi-purpose services
VIC,Ballarat Health Services,NET005647, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,East Wimmera Health Service,NET010433, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,D1,Small regional acute
VIC,Hepburn Health Service,NET010434, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,D1,Small regional acute
VIC,Barwon Health,NET010441, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Western District Health Service,NET010567, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,C1,Medium (group 1)
VIC,Rural Northwest Health,NET011011, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,D1,Small regional acute
VIC,South West Healthcare,NET011268, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,B2,Large regional and remote
VIC,Central Gippsland Health Service,NET011269, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,B2,Large regional and remote
VIC,Western Health,NET011515, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Northern Health,NET011517, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Eastern Health,NET011518, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Alfred Health,NET011519, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
VIC,Melbourne Health,NET011520, ,Network, , ,Various,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,No,No,No,No,A1,Principal referral
WA,Princess Margaret Hospital for Children,510100103, ,Hospital,0070020T,ROBERTS RD,SUBIACO 6008,0,Major Cities,233.2,W3,Childrens,Yes,Yes,Yes,Yes,A2,Specialist womens and childrens
WA,King Edward Memorial Hospital for Women,510100104, ,Hospital,0070030L,374 BAGOT RD,SUBIACO 6008,0,Major Cities,253.4,W1,Womens,Yes,Yes,Yes,Yes,A2,Specialist womens and childrens
WA,Sir Charles Gairdner Hospital,510100105, ,Hospital,0070990J,HOSPITAL AV,NEDLANDS 6009,0,Major Cities,633.3,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Selby Authorised Lodge,510100158, ,Hospital, ,2 SELBY ST,SHENTON PARK 6008,0,Major Cities,32,Ps,Psychiatric public,Yes,No,No,No,G,Un-peered and other
WA,Osborne Park Hospital,510100239, ,Hospital,0071030F,OSBORNE PLCE,STIRLING 6021,0,Major Cities,157.6,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,Yes,C1,Medium (group 1)
WA,Swan District Hospital,510100244, ,Hospital,0070950W,EVELINE RD,MIDDLE SWAN 6056,0,Major Cities,182.8,M,Medium public acute,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Kalamunda Hospital,510100454, ,Hospital,0071270K,ELIZABETH ST,KALAMUNDA 6076,0,Major Cities,33,S2,Other small public acute,Yes,No,No,Yes,D2,Small non-acute
WA,"Next Step Drug And Alcohol Services, East Perth",510100459, ,Hospital, ,32 MOORE ST,EAST PERTH 6004,0,Major Cities,17,O2,Drug and alcohol hospital,Yes,No,No,No,G,Un-peered and other
WA,Joondalup Health Campus,510100642, ,Hospital,0075530X,GRAND BVD,JOONDALUP 6027,0,Major Cities,405,L,Large public acute,Yes,Yes,Yes,No,A1,Principal referral
WA,Royal Perth Hospital Shenton Park Campus,510300100, ,Hospital,0070140H,SELBY ST,SHENTON PARK 6008,0,Major Cities,161.1,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,Yes,E4,Rehabilitation
WA,Royal Perth Hospital Wellington Street Campus,510300101, ,Hospital,0070000X,WELLINGTON ST,PERTH 6000,0,Major Cities,696.5,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Fremantle Hospital,510300102, ,Hospital,0070010W,ALMA ST,FREMANTLE 6160,0,Major Cities,492.1,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Kaleeya Hospital,510300130, ,Hospital,0075390T,15 WOLSELY RD,EAST FREMANTLE 6158,0,Major Cities,67,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,Yes,C1,Medium (group 1)
WA,Armadale-Kelmscott Memorial Hospital,510300203, ,Hospital,0070040K,3056 ALBANY HWY,MOUNT NASURA 6112,0,Major Cities,206,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Bentley Hospital,510300255, ,Hospital,0071150X,33 MILLS ST,BENTLEY 6102,0,Major Cities,185.7,O5,Unpeered,Yes,No,Yes,Yes,C1,Medium (group 1)
WA,Rockingham General Hospital,510300277, ,Hospital,0071490Y,ELANORA DR,COOLOONGUP 6168,0,Major Cities,179.1,L,Large public acute,Yes,Yes,Yes,Yes,B1,Large Major cities
WA,Murray Hospital,510300420, ,Hospital,0070670B,MCKAY ST,PINJARRA 6208,1,Inner Regional,15,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
WA,Peel Health Campus,510300645, ,Hospital,0075560L,110 LAKES RD,MANDURAH 6210,0,Major Cities,148,M,Medium public acute,Yes,Yes,Yes,No,B1,Large Major cities
WA,Fitzroy Crossing Hospital,510400127, ,Hospital,0070290T,FALLON RD,FITZROY CROSSING 6765,4,Very remote,14,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Halls Creek Hospital,510400128, ,Hospital,0070340Y,70 ROBERTA AV,HALLS CREEK 6770,4,Very remote,8,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Broome Hospital,510400206, ,Hospital,0070110L,ROBINSON ST,BROOME 6725,3,Remote,44.39,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,Yes,B2,Large regional and remote
WA,Derby Hospital,510400215, ,Hospital,0070250A,CLARENDON ST,DERBY 6728,4,Very remote,31,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D3,Small remote acute
WA,Wyndham Hospital,510400249, ,Hospital,0071200B,MINDEROO RD,WYNDHAM 6740,4,Very remote,7,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Kununurra Hospital,510400257, ,Hospital,0071050A,96 COOLIBAH DR,KUNUNURRA 6743,3,Remote,32,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D3,Small remote acute
WA,Hedland Health Campus,510500131, ,Hospital, ,34 COLEBATCH WAY,SOUTH HEDLAND 6722,3,Remote,59,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,Yes,D3,Small remote acute
WA,Onslow Hospital,510500238, ,Hospital,0070650H,SECOND AV,ONSLOW 6710,4,Very remote,6,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Roebourne Hospital,510500243, ,Hospital,0070710K,42 HAMPTON ST,ROEBOURNE 6718,3,Remote,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,Tom Price Hospital,510500256, ,Hospital,0071140Y,MINE RD,TOM PRICE 6751,4,Very remote,8,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Newman Hospital,510500260, ,Hospital,0071180L,MINDARRA DR,NEWMAN 6753,4,Very remote,8,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
WA,Paraburdoo Hospital,510500267, ,Hospital,0071240W,ROCKLEA RD,PARABURDOO 6754,4,Very remote,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,Nickol Bay Hospital,510500460, ,Hospital,0071540F,MILLSTREAM RD,KARRATHA 6714,3,Remote,28,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,No,D3,Small remote acute
WA,Carnarvon Hospital,510600210, ,Hospital,0070160B,CLEAVER ST,CARNARVON 6701,3,Remote,31,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D3,Small remote acute
WA,Exmouth Hospital,510600219, ,Hospital,0071100H,LYONS ST,EXMOUTH 6707,4,Very remote,6,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Geraldton Hospital,510600220, ,Hospital,0071130A,SHENTON ST,GERALDTON 6530,2,Outer Regional,99.66,M,Medium public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
WA,Meekatharra Hospital,510600234, ,Hospital,0070500Y,SAVAGE ST,MEEKATHARRA 6642,4,Very remote,9.83,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Morawa Hospital,510600418, ,Hospital,0070560J,CAULFIELD RD,MORAWA 6623,3,Remote,3.16,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Mullewa Hospital,510600419, ,Hospital,0070570H,ELDER ST,MULLEWA 6630,3,Remote,2.25,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Northampton Hospital,510600425, ,Hospital,0070640J,STEPHEN ST,NORTHAMPTON 6535,2,Outer Regional,4.42,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,North Midlands Hospital,510600426, ,Hospital,0070730H,THOMAS ST,THREE SPRINGS 6519,3,Remote,4.92,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Kalbarri Health Centre,510600475, ,Hospital,0071580K,KAIBER ST,KALBARRI 6536,3,Remote,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Dongara Multi-Purpose Health Centre,510600476, ,Hospital,0071570Y,48 BLENHEIM RD,DONGARA 6525,2,Outer Regional,3,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Lake Grace Hospital,510700230, ,Hospital,0070440W,STUBBS ST,LAKE GRACE 6353,3,Remote,6.16,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Merredin Hospital,510700235, ,Hospital,0070510X,KITCHENER RD,MERREDIN 6415,2,Outer Regional,24,S2,Other small public acute,Yes,No,Yes,No,E2,Multi-purpose services
WA,Narrogin Hospital,510700236, ,Hospital,0070600W,WILLIAMS RD,NARROGIN 6312,2,Outer Regional,44,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
WA,Northam Hospital,510700237, ,Hospital,0071190K,ROBINSON ST,NORTHAM 6401,1,Inner Regional,43,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
WA,Wagin Hospital,510700245, ,Hospital,0070740F,WARWICK ST,WAGIN 6315,2,Outer Regional,18,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,York Hospital,510700251, ,Hospital,0070830B,TREWS RD,YORK 6302,1,Inner Regional,10.75,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Beverley Hospital,510700401, ,Hospital,0070060H,SEWELL ST,BEVERLEY 6304,2,Outer Regional,6.25,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
